Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
04/11/22,83.85,21800100,-2.99,-3.44,-3.44,88.51,58.88,85.78,85.93,83.50,50.51
04/08/22,86.84,24866510,1.79,2.10,2.10,91.67,64.55,85.17,87.21,85.17,55.88
04/07/22,85.05,26121980,1.40,1.67,1.67,89.78,61.16,83.83,85.44,82.71,52.67
04/06/22,83.65,24768200,0.92,1.11,1.11,88.30,58.51,83.42,84.70,82.94,50.15
04/05/22,82.73,21753100,-0.43,-0.52,-0.52,87.33,56.76,83.50,85.07,82.56,48.50
04/04/22,83.16,20880040,0.04,0.05,0.05,87.79,57.58,83.56,83.66,82.05,49.27
04/01/22,83.12,18671080,0.53,0.64,0.64,87.74,57.50,81.99,84.14,81.99,49.20
03/31/22,82.59,27861460,-1.19,-1.42,-1.42,87.18,56.50,82.87,84.40,82.55,48.25
03/30/22,83.78,22079010,1.41,1.71,1.71,88.44,58.75,83.06,84.01,82.71,50.39
03/29/22,82.37,27036250,-0.44,-0.53,-0.53,86.95,56.08,80.81,82.49,79.76,47.85
03/28/22,82.81,21552380,-2.39,-2.81,-2.81,87.42,56.91,83.17,83.31,82.02,48.64
03/25/22,85.20,22408180,1.82,2.18,2.18,89.94,61.44,82.92,85.49,82.79,52.93
03/24/22,83.38,19871630,0.25,0.30,0.30,88.02,57.99,83.46,84.65,82.75,49.67
03/23/22,83.13,27716310,1.29,1.58,1.58,87.75,57.52,83.34,84.27,83.05,49.22
03/22/22,81.84,23132200,-0.36,-0.44,-0.44,86.39,55.08,81.63,82.20,80.79,46.90
03/21/22,82.20,33089290,3.53,4.49,4.49,86.77,55.76,80.12,82.52,79.74,47.55
03/18/22,78.67,41461480,-0.31,-0.39,-0.39,83.05,49.07,79.06,79.39,78.10,41.21
03/17/22,78.98,34041920,2.05,2.66,2.66,83.37,49.66,78.18,79.15,77.07,41.77
03/16/22,76.93,37812300,-0.29,-0.38,-0.38,81.21,45.77,77.81,78.62,76.25,38.09
03/15/22,77.22,47957900,-4.66,-5.69,-5.69,81.52,46.32,78.82,79.17,76.37,38.61
03/14/22,81.88,37462620,-3.04,-3.58,-3.58,86.43,55.15,83.06,83.45,80.50,46.98
03/11/22,84.92,35303367,-0.44,-0.52,-0.52,89.64,60.91,84.07,86.23,83.97,52.43
03/10/22,85.36,44644240,2.57,3.10,3.10,90.11,61.75,84.01,85.68,82.90,53.22
03/09/22,82.79,65466650,-4.99,-5.68,-5.68,87.40,56.88,84.03,86.57,81.60,48.61
03/08/22,87.78,72082260,0.66,0.76,0.76,92.66,66.33,89.05,91.51,85.43,57.57
03/07/22,87.12,55207910,3.03,3.60,3.60,91.97,65.08,84.92,87.23,83.90,56.38
03/04/22,84.09,42844527,3.05,3.76,3.76,88.77,59.34,81.05,84.28,80.66,50.94
03/03/22,81.04,30196610,0.51,0.63,0.63,85.55,53.56,79.86,81.77,79.63,45.47
03/02/22,80.53,44321367,1.36,1.72,1.72,85.01,52.59,80.60,82.15,79.82,44.55
03/01/22,79.17,40002340,0.75,0.96,0.96,83.57,50.02,78.77,80.65,78.33,42.11
02/28/22,78.42,32204640,0.58,0.75,0.75,82.78,48.60,76.51,78.93,76.20,40.76
02/25/22,77.84,28310260,2.04,2.69,2.69,82.17,47.50,76.69,77.99,76.26,39.72
02/24/22,75.80,46199848,-0.97,-1.26,-1.26,80.02,43.63,79.00,79.03,74.03,36.06
02/23/22,76.77,25385010,0.31,0.41,0.41,81.04,45.47,76.46,77.47,76.13,37.80
02/22/22,76.46,35947770,-0.90,-1.16,-1.16,80.71,44.88,79.67,79.79,75.31,37.25
02/18/22,77.36,23394780,-0.87,-1.11,-1.11,81.66,46.59,77.16,78.17,76.89,38.86
02/17/22,78.23,23738820,-0.12,-0.15,-0.15,82.58,48.24,78.48,79.12,77.95,40.42
02/16/22,78.35,21733750,0.36,0.46,0.46,82.71,48.46,78.79,79.73,78.04,40.64
02/15/22,77.99,25089510,-0.99,-1.25,-1.25,82.33,47.78,76.90,78.19,76.42,39.99
02/14/22,78.98,34652780,-1.23,-1.53,-1.53,83.37,49.66,79.58,79.84,77.05,41.77
02/11/22,80.21,42002090,1.97,2.52,2.52,84.67,51.99,78.62,80.32,78.23,43.98
02/10/22,78.24,28527660,-0.76,-0.96,-0.96,82.59,48.25,78.72,79.68,77.79,40.44
02/09/22,79.00,40106120,-1.26,-1.57,-0.47,83.39,49.69,79.58,80.03,78.71,41.81
02/08/22,80.26,34356260,-2.13,-2.59,-2.59,83.79,50.41,82.27,82.50,79.92,44.07
02/07/22,82.39,34949220,0.98,1.20,1.20,86.02,54.40,81.14,83.08,80.64,47.89
02/04/22,81.41,32197540,1.73,2.17,2.17,84.99,52.56,80.87,82.53,80.87,46.13
02/03/22,79.68,28529400,-0.94,-1.17,-1.17,83.19,49.32,80.09,80.31,79.02,43.03
02/02/22,80.62,30299320,-0.21,-0.26,-0.26,84.17,51.08,80.06,80.81,79.15,44.71
02/01/22,80.83,61033080,4.87,6.41,6.41,84.39,51.47,76.45,81.51,76.27,45.09
01/31/22,75.96,36085480,0.68,0.90,0.90,79.30,42.35,74.97,76.42,74.27,36.35
01/28/22,75.28,30595660,0.16,0.21,0.21,78.59,41.07,74.97,75.62,73.95,35.13
01/27/22,75.12,29174690,0.95,1.28,1.28,78.43,40.77,75.46,76.01,73.99,34.84
01/26/22,74.17,35252390,-0.76,-1.01,-1.01,77.43,38.99,75.43,76.00,73.49,33.14
01/25/22,74.93,39278420,2.14,2.94,2.94,78.23,40.42,72.59,75.24,71.39,34.50
01/24/22,72.79,41576130,0.62,0.86,0.86,75.99,36.41,70.88,73.08,69.81,30.66
01/21/22,72.17,35120460,-1.10,-1.50,-1.50,75.35,35.25,73.18,73.18,71.04,29.55
01/20/22,73.27,26774550,0.16,0.22,0.22,76.49,37.31,72.50,74.37,72.26,31.52
01/19/22,73.11,26431640,0.03,0.04,0.04,76.33,37.01,73.75,73.86,72.55,31.23
01/18/22,73.08,32862820,1.21,1.68,1.68,76.30,36.95,72.82,73.88,72.01,31.18
01/14/22,71.87,23012870,1.24,1.76,1.76,75.03,34.68,70.65,72.15,70.60,29.01
01/13/22,70.63,21043180,-0.51,-0.72,-0.72,73.74,32.36,71.12,71.58,70.31,26.78
01/12/22,71.14,23045050,-0.21,-0.29,-0.29,74.27,33.32,71.14,71.81,70.64,27.70
01/11/22,71.35,32936140,2.88,4.21,4.21,74.49,33.71,68.89,71.40,68.58,28.07
01/10/22,68.47,22760320,-0.41,-0.60,-0.60,71.48,28.31,68.97,69.17,67.95,22.90
01/07/22,68.88,23985400,0.56,0.82,0.82,71.91,29.08,68.52,69.18,67.98,23.64
01/06/22,68.32,30668510,1.57,2.35,2.35,71.33,28.03,68.00,68.48,67.07,22.64
01/05/22,66.75,34033280,0.82,1.24,1.24,69.69,25.09,66.50,67.61,66.48,19.82
01/04/22,65.93,38584047,2.39,3.76,3.76,68.83,23.55,64.13,66.19,64.10,18.35
01/03/22,63.54,24290190,2.35,3.84,3.84,66.34,19.07,61.24,63.60,61.21,14.05
12/31/21,61.19,14071970,0.40,0.66,0.66,63.88,14.67,60.74,61.47,60.70,9.84
12/30/21,60.79,11940290,-0.36,-0.59,-0.59,63.46,13.92,61.22,61.60,60.77,9.12
12/29/21,61.15,12733600,-0.54,-0.88,-0.88,63.84,14.59,61.48,61.60,60.92,9.76
12/28/21,61.69,12786870,-0.20,-0.32,-0.32,64.40,15.61,61.91,62.31,61.40,10.73
12/27/21,61.89,12596340,0.87,1.43,1.43,64.61,15.98,60.93,61.95,60.42,11.09
12/23/21,61.02,13543290,0.03,0.05,0.05,63.70,14.35,61.17,61.84,61.00,9.53
12/22/21,60.99,14058340,0.49,0.81,0.81,63.67,14.29,60.34,61.37,59.97,9.48
12/21/21,60.50,19798890,1.34,2.27,2.27,63.16,13.38,59.75,60.68,59.72,8.60
12/20/21,59.16,21819310,-0.87,-1.45,-1.45,61.76,10.87,58.79,59.25,57.96,6.19
12/17/21,60.03,44454953,-1.34,-2.18,-2.18,62.67,12.50,60.95,61.28,59.69,7.75
12/16/21,61.37,21187780,0.10,0.16,0.16,64.07,15.01,61.44,62.45,61.30,10.16
12/15/21,61.27,19961860,-0.27,-0.44,-0.44,63.97,14.82,61.19,61.50,60.01,9.98
12/14/21,61.54,22551150,-0.09,-0.15,-0.15,64.25,15.33,61.26,62.47,61.22,10.46
12/13/21,61.63,17793710,-1.38,-2.19,-2.19,64.34,15.49,62.47,62.72,61.35,10.63
12/10/21,63.01,17942380,0.40,0.64,0.64,65.78,18.08,63.27,63.35,62.23,13.10
12/09/21,62.61,16910330,0.16,0.26,0.26,65.36,17.33,62.05,62.77,61.81,12.39
12/08/21,62.45,18214420,0.18,0.29,0.29,65.20,17.03,62.61,63.19,62.34,12.10
12/07/21,62.27,19800380,0.69,1.12,1.12,65.01,16.69,62.34,63.03,62.10,11.78
12/06/21,61.58,19210510,0.69,1.13,1.13,64.29,15.40,61.72,62.16,61.42,10.54
12/03/21,60.89,22014730,-0.39,-0.64,-0.64,63.57,14.11,61.92,62.23,60.35,9.30
12/02/21,61.28,29216050,1.49,2.49,2.49,63.98,14.84,59.74,61.58,59.14,10.00
12/01/21,59.79,30670130,-0.05,-0.08,-0.08,62.42,12.05,60.90,62.03,59.75,7.32
11/30/21,59.84,34979832,-1.75,-2.84,-2.84,62.47,12.14,60.46,61.19,59.66,7.41
11/29/21,61.59,18946360,0.34,0.56,0.56,64.30,15.42,62.57,63.14,61.29,10.55
11/26/21,61.25,24979590,-2.23,-3.51,-3.51,63.94,14.78,60.52,61.42,59.54,9.94
11/24/21,63.48,15869660,0.35,0.55,0.55,66.27,18.96,62.58,63.85,62.58,13.95
11/23/21,63.13,21185930,1.62,2.63,2.63,65.91,18.30,62.19,63.38,61.92,13.32
11/22/21,61.51,21998750,0.84,1.38,1.38,64.22,15.27,60.32,62.54,60.32,10.41
11/19/21,60.67,32035480,-2.94,-4.62,-4.62,63.34,13.69,61.89,62.03,60.41,8.90
11/18/21,63.61,16948180,-0.70,-1.09,-1.09,66.41,19.20,64.16,64.53,63.11,14.18
11/17/21,64.31,15496980,-0.71,-1.09,-1.09,67.14,20.52,64.38,65.24,64.18,15.44
11/16/21,65.02,17028700,0.65,1.01,1.01,67.88,21.85,64.34,65.37,64.34,16.71
11/15/21,64.37,18849160,0.55,0.86,0.86,67.20,20.63,63.76,64.77,63.22,15.54
11/12/21,63.82,18158880,-0.49,-0.76,-0.76,66.63,19.60,63.96,64.37,63.58,14.56
11/11/21,64.31,13319300,0.12,0.19,0.19,67.14,20.52,64.20,64.83,64.02,15.44
11/10/21,64.19,20177220,-2.17,-3.27,-1.94,67.01,20.29,65.32,65.65,63.77,15.22
11/09/21,66.36,18781340,0.64,0.97,0.97,68.34,22.68,65.77,66.37,65.31,19.12
11/08/21,65.72,17696030,0.70,1.08,1.08,67.68,21.49,65.55,66.38,65.38,17.97
11/05/21,65.02,18565130,0.61,0.95,0.95,66.96,20.20,65.05,65.33,64.56,16.71
11/04/21,64.41,17720120,0.48,0.75,0.75,66.33,19.07,64.68,64.89,63.83,15.62
11/03/21,63.93,17372770,-0.89,-1.37,-1.37,65.84,18.18,64.04,64.45,63.66,14.75
11/02/21,64.82,16300050,-0.81,-1.23,-1.23,66.76,19.83,65.03,65.45,64.66,16.35
11/01/21,65.63,19656450,1.16,1.80,1.80,67.59,21.33,65.07,66.08,65.02,17.81
10/29/21,64.47,23966330,0.16,0.25,0.25,66.40,19.18,65.05,65.36,64.33,15.72
10/28/21,64.31,16626410,0.18,0.28,0.28,66.23,18.89,63.82,64.47,63.63,15.44
10/27/21,64.13,21764460,-1.71,-2.60,-2.60,66.05,18.55,65.16,65.25,63.98,15.11
10/26/21,65.84,25585100,1.49,2.32,2.32,67.81,21.71,64.49,65.94,64.36,18.18
10/25/21,64.35,17939770,1.23,1.95,1.95,66.27,18.96,63.72,64.42,63.58,15.51
10/22/21,63.12,14266850,0.43,0.69,0.69,65.01,16.69,62.77,63.22,62.35,13.30
10/21/21,62.69,16564640,-1.16,-1.82,-1.82,64.56,15.89,63.47,63.64,62.35,12.53
10/20/21,63.85,14305160,0.35,0.55,0.55,65.76,18.04,62.89,63.87,62.72,14.61
10/19/21,63.50,18933150,0.94,1.50,1.50,65.40,17.39,62.87,63.61,62.67,13.98
10/18/21,62.56,18282800,-0.03,-0.05,-0.05,64.43,15.65,63.09,63.14,62.27,12.30
10/15/21,62.59,16092610,0.59,0.95,0.95,64.46,15.71,62.73,63.07,62.44,12.35
10/14/21,62.00,18594500,0.93,1.52,1.52,63.85,14.62,61.71,62.22,61.17,11.29
10/13/21,61.07,14991720,-0.17,-0.28,-0.28,62.89,12.90,60.78,61.39,60.21,9.62
10/12/21,61.24,20198560,-0.32,-0.52,-0.52,63.07,13.21,61.57,61.98,60.85,9.93
10/11/21,61.56,22121490,-0.62,-1.00,-1.00,63.40,13.80,63.03,63.06,61.50,10.50
10/08/21,62.18,22186890,1.52,2.51,2.51,64.04,14.95,61.25,62.42,61.25,11.61
10/07/21,60.66,19513600,0.17,0.28,0.28,62.47,12.14,60.61,61.08,60.14,8.89
10/06/21,60.49,25284920,-1.13,-1.83,-1.83,62.30,11.82,60.47,61.12,59.75,8.58
10/05/21,61.62,29641560,-0.10,-0.16,-0.16,63.46,13.91,62.52,62.70,61.02,10.61
10/04/21,61.72,33946680,0.79,1.30,1.30,63.56,14.10,61.32,62.07,60.95,10.79
10/01/21,60.93,24407340,2.11,3.59,3.59,62.75,12.64,59.41,60.99,59.41,9.37
09/30/21,58.82,31289620,-1.06,-1.77,-1.77,60.58,8.74,60.12,60.17,58.81,5.58
09/29/21,59.88,23422800,-0.04,-0.07,-0.07,61.67,10.70,59.84,60.19,59.05,7.49
09/28/21,59.92,37619273,0.62,1.05,1.05,61.71,10.77,59.90,60.48,59.51,7.56
09/27/21,59.30,32972240,1.71,2.97,2.97,61.07,9.62,58.85,59.80,58.82,6.44
09/24/21,57.59,22328570,0.51,0.89,0.89,59.31,6.46,56.70,57.82,56.68,3.37
09/23/21,57.08,23069410,1.87,3.39,3.39,58.79,5.52,55.42,57.24,55.28,2.46
09/22/21,55.21,25690630,1.57,2.93,2.93,56.86,2.06,54.43,55.91,54.37,-0.90
09/21/21,53.64,19696790,-0.05,-0.09,-0.09,55.24,-0.84,54.37,54.51,53.25,-3.72
09/20/21,53.69,27555060,-1.47,-2.66,-2.66,55.29,-0.75,53.78,54.17,52.96,-3.63
09/17/21,55.16,30034430,-0.66,-1.18,-1.18,56.81,1.97,55.34,56.75,55.10,-0.99
09/16/21,55.82,17907200,-0.60,-1.06,-1.06,57.49,3.19,56.46,56.46,55.50,0.20
09/15/21,56.42,23240880,1.84,3.37,3.37,58.11,4.30,55.37,56.53,55.31,1.27
09/14/21,54.58,19940300,-0.79,-1.43,-1.43,56.21,0.90,55.69,55.77,54.41,-2.03
09/13/21,55.37,22052270,1.39,2.58,2.58,57.02,2.36,54.65,55.93,54.62,-0.61
09/10/21,53.98,15123690,-0.11,-0.20,-0.20,55.59,-0.21,55.19,55.23,53.95,-3.11
09/09/21,54.09,19110780,0.04,0.07,0.07,55.71,-0.01,53.62,55.00,53.30,-2.91
09/08/21,54.05,18756730,-0.50,-0.92,-0.92,55.67,-0.08,54.79,55.18,54.01,-2.98
09/07/21,54.55,14356410,-0.32,-0.58,-0.58,56.18,0.84,54.67,55.27,54.47,-2.08
09/03/21,54.87,13847890,-0.21,-0.38,-0.38,56.51,1.44,55.12,55.32,54.60,-1.51
09/02/21,55.08,23302230,1.31,2.44,2.44,56.73,1.82,54.29,55.64,54.27,-1.13
09/01/21,53.77,21644070,-0.75,-1.38,-1.38,55.38,-0.60,54.49,54.76,53.60,-3.48
08/31/21,54.52,27104130,-0.64,-1.16,-1.16,56.15,0.79,54.93,55.31,54.46,-2.14
08/30/21,55.16,14086120,-0.61,-1.09,-1.09,56.81,1.97,56.24,56.34,55.12,-0.99
08/27/21,55.77,15822450,1.06,1.94,1.94,57.44,3.10,55.40,56.21,55.40,0.11
08/26/21,54.71,11842620,-0.75,-1.35,-1.35,56.34,1.14,55.20,55.54,54.63,-1.80
08/25/21,55.46,13270320,0.10,0.18,0.18,57.12,2.53,55.24,55.77,54.87,-0.45
08/24/21,55.36,17915560,0.45,0.82,0.82,57.01,2.34,55.29,55.85,55.01,-0.63
08/23/21,54.91,21632610,2.17,4.11,4.11,56.55,1.51,53.95,55.06,53.95,-1.44
08/20/21,52.74,16918280,0.01,0.02,0.02,54.32,-2.50,52.27,53.14,52.11,-5.33
08/19/21,52.73,30923510,-1.66,-3.05,-3.05,54.31,-2.52,53.47,53.71,52.10,-5.35
08/18/21,54.39,21890520,-1.17,-2.11,-2.11,56.02,0.55,55.42,55.81,54.31,-2.37
08/17/21,55.56,16243660,-0.38,-0.68,-0.68,57.22,2.71,55.50,56.30,55.00,-0.27
08/16/21,55.94,16969050,-0.83,-1.46,-1.46,57.61,3.41,56.02,56.09,55.27,0.41
08/13/21,56.77,20062990,-0.58,-1.01,-1.01,58.47,4.95,57.03,57.07,56.30,1.90
08/12/21,57.35,19227450,-1.00,-1.71,-0.22,59.06,6.02,57.40,57.79,56.87,2.94
08/11/21,58.35,18278630,0.17,0.29,0.29,59.20,6.26,58.19,58.50,57.72,4.74
08/10/21,58.18,16340240,0.98,1.71,1.71,59.02,5.95,57.42,58.36,57.30,4.43
08/09/21,57.20,17828210,-0.66,-1.14,-1.14,58.03,4.16,57.13,57.52,56.83,2.67
08/06/21,57.86,14888490,0.66,1.15,1.15,58.70,5.36,57.66,58.07,57.53,3.86
08/05/21,57.20,15180190,0.36,0.63,0.63,58.03,4.16,57.13,57.70,56.83,2.67
08/04/21,56.84,20868320,-1.36,-2.34,-2.34,57.66,3.51,57.19,57.88,56.81,2.03
08/03/21,58.20,18208180,0.62,1.08,1.08,59.04,5.98,57.57,58.41,56.93,4.47
08/02/21,57.58,20873770,0.01,0.02,0.02,58.41,4.85,57.55,59.06,57.40,3.36
07/30/21,57.57,28652810,-1.36,-2.31,-2.31,58.40,4.84,58.88,58.88,57.32,3.34
07/29/21,58.93,18607820,0.71,1.22,1.22,59.78,7.31,59.00,59.33,58.56,5.78
07/28/21,58.22,16855290,0.39,0.67,0.67,59.06,6.02,58.00,58.63,57.62,4.51
07/27/21,57.83,16861420,-0.65,-1.11,-1.11,58.67,5.31,58.01,58.01,57.21,3.81
07/26/21,58.48,18387610,1.44,2.52,2.52,59.33,6.49,57.16,58.65,57.00,4.97
07/23/21,57.04,14088190,-0.07,-0.12,-0.12,57.87,3.87,57.29,57.29,56.47,2.39
07/22/21,57.11,13493810,-0.65,-1.13,-1.13,57.94,4.00,57.73,57.74,56.66,2.51
07/21/21,57.76,20908730,1.80,3.22,3.22,58.60,5.18,56.86,58.30,56.83,3.68
07/20/21,55.96,26756120,0.61,1.10,1.10,56.77,1.90,55.50,56.60,55.03,0.45
07/19/21,55.35,37969060,-1.97,-3.44,-3.44,56.15,0.79,55.64,56.20,54.60,-0.65
07/16/21,57.32,27049510,-1.63,-2.77,-2.77,58.15,4.38,59.18,59.26,57.15,2.89
07/15/21,58.95,15851100,-0.58,-0.97,-0.97,59.80,7.35,59.17,59.70,58.77,5.82
07/14/21,59.53,21573590,-1.35,-2.22,-2.22,60.39,8.41,61.17,61.73,59.36,6.86
07/13/21,60.88,17147350,-0.29,-0.47,-0.47,61.76,10.86,61.00,61.51,60.51,9.28
07/12/21,61.17,21809420,-0.06,-0.10,-0.10,62.06,11.39,60.42,61.50,60.16,9.80
07/09/21,61.23,20085990,1.09,1.81,1.81,62.12,11.50,60.70,61.45,60.24,9.91
07/08/21,60.14,18935950,-0.27,-0.45,-0.45,61.01,9.52,59.45,60.71,59.31,7.95
07/07/21,60.41,21671390,-0.96,-1.56,-1.56,61.29,10.01,61.18,61.81,59.62,8.44
07/06/21,61.37,22110790,-1.80,-2.85,-2.85,62.26,11.76,62.75,62.76,60.90,10.16
07/02/21,63.17,14569540,-0.09,-0.14,-0.14,64.09,15.03,63.01,63.32,62.42,13.39
07/01/21,63.26,22530260,0.18,0.29,0.29,64.18,15.20,64.33,64.42,62.77,13.55
06/30/21,63.08,17875490,0.46,0.73,0.73,63.99,14.87,62.70,63.23,62.45,13.23
06/29/21,62.62,19579250,-0.39,-0.62,-0.62,63.53,14.03,63.21,63.77,62.59,12.40
06/28/21,63.01,20570050,-1.65,-2.55,-2.55,63.92,14.74,64.56,64.56,62.75,13.10
06/25/21,64.66,18438310,0.14,0.22,0.22,65.60,17.75,64.61,64.93,64.36,16.07
06/24/21,64.52,19568380,0.26,0.40,0.40,65.45,17.49,64.15,64.56,63.81,15.81
06/23/21,64.26,20701590,0.47,0.74,0.74,65.19,17.02,64.05,64.70,63.58,15.35
06/22/21,63.79,25140400,1.20,1.92,1.92,64.71,16.16,62.85,64.01,62.23,14.50
06/21/21,62.59,33145430,2.19,3.63,3.63,63.50,13.98,60.93,62.70,60.90,12.35
06/18/21,60.40,39590710,-1.59,-2.56,-2.56,61.28,9.99,61.00,61.55,60.24,8.42
06/17/21,61.99,28491850,-2.11,-3.29,-3.29,62.89,12.89,63.86,64.46,61.27,11.27
06/16/21,64.10,24803170,-0.23,-0.36,-0.36,65.03,16.73,64.32,64.80,63.56,15.06
06/15/21,64.33,30717110,2.26,3.64,3.64,65.26,17.15,62.48,64.40,62.35,15.47
06/14/21,62.07,16997230,-0.10,-0.16,-0.16,62.97,13.03,62.30,62.78,61.57,11.42
06/11/21,62.17,17631710,-0.58,-0.92,-0.92,63.07,13.21,63.01,63.19,62.14,11.60
06/10/21,62.75,27488720,0.10,0.16,0.16,63.66,14.27,63.61,63.98,62.25,12.64
06/09/21,62.65,29133010,0.52,0.84,0.84,63.56,14.09,62.67,63.42,62.19,12.46
06/08/21,62.13,28953430,1.08,1.77,1.77,63.03,13.14,61.50,62.48,60.67,11.52
06/07/21,61.05,15477930,-0.40,-0.65,-0.65,61.93,11.17,61.33,61.73,61.02,9.59
06/04/21,61.45,20427830,0.27,0.44,0.44,62.34,11.90,61.46,61.70,60.78,10.30
06/03/21,61.18,20272750,0.24,0.39,0.39,62.07,11.41,60.55,61.41,60.35,9.82
06/02/21,60.94,22978320,0.48,0.79,0.79,61.82,10.97,60.75,61.31,60.17,9.39
06/01/21,60.46,28474170,2.09,3.58,3.58,61.34,10.10,59.45,60.70,59.45,8.53
05/28/21,58.37,19250010,-0.19,-0.32,-0.32,59.22,6.29,58.73,58.80,58.11,4.77
05/27/21,58.56,33556030,-0.38,-0.64,-0.64,59.41,6.64,59.23,59.70,58.02,5.12
05/26/21,58.94,21698690,0.68,1.17,1.17,59.79,7.33,58.25,59.12,57.90,5.80
05/25/21,58.26,25616110,-1.35,-2.26,-2.26,59.10,6.09,59.50,59.54,58.12,4.58
05/24/21,59.61,18400270,0.69,1.17,1.17,60.47,8.55,59.08,59.80,58.69,7.00
05/21/21,58.92,20792670,0.08,0.14,0.14,59.77,7.29,59.42,59.83,58.85,5.76
05/20/21,58.84,20692500,-0.14,-0.24,-0.24,59.69,7.15,58.95,59.15,58.24,5.62
05/19/21,58.98,28889810,-1.45,-2.40,-2.40,59.83,7.40,59.10,59.86,58.42,5.87
05/18/21,60.43,25170800,-1.76,-2.83,-2.83,61.31,10.04,62.00,62.30,60.40,8.47
05/17/21,62.19,25240800,1.42,2.34,2.34,63.09,13.25,60.54,62.25,60.43,11.63
05/14/21,60.77,20735400,1.47,2.48,2.48,61.65,10.66,59.93,60.88,59.93,9.08
05/13/21,59.30,24268230,-0.74,-1.23,-1.23,60.16,7.99,59.00,60.45,58.75,6.44
05/12/21,60.04,34426480,-0.55,-0.91,0.53,60.91,9.33,60.01,61.68,59.75,7.77
05/11/21,60.59,34563770,-1.99,-3.18,-3.18,60.59,8.76,61.63,62.39,60.39,8.76
05/10/21,62.58,31956560,0.15,0.24,0.24,62.58,12.33,63.24,64.02,62.53,12.33
05/07/21,62.43,33610610,0.88,1.43,1.43,62.43,12.06,61.07,62.47,60.85,12.06
05/06/21,61.55,26836750,0.58,0.95,0.95,61.55,10.48,60.86,61.64,60.03,10.48
05/05/21,60.97,31526220,1.78,3.01,3.01,60.97,9.44,59.77,61.05,59.40,9.44
05/04/21,59.19,23522220,0.37,0.63,0.63,59.19,6.25,59.00,59.50,58.51,6.25
05/03/21,58.82,20509580,1.58,2.76,2.76,58.82,5.58,57.98,58.99,57.74,5.58
04/30/21,57.24,30518360,-1.70,-2.88,-2.88,57.24,2.75,58.33,58.89,57.16,2.75
04/29/21,58.94,27318360,0.83,1.43,1.43,58.94,5.80,58.92,59.48,58.15,5.80
04/28/21,58.11,24729800,1.70,3.01,3.01,58.11,4.31,56.91,58.46,56.79,4.31
04/27/21,56.41,19278580,0.73,1.31,1.31,56.41,1.26,56.01,56.63,55.81,1.26
04/26/21,55.68,16083790,0.11,0.20,0.20,55.68,-0.05,55.47,56.29,55.44,-0.05
04/23/21,55.57,15341430,0.30,0.54,0.54,55.57,-0.25,55.27,55.94,55.18,-0.25
04/22/21,55.27,21600110,-0.73,-1.30,-1.30,55.27,-0.79,55.99,55.99,55.02,-0.79
04/21/21,56.00,16625590,0.71,1.28,1.28,56.00,0.52,54.50,56.13,54.30,0.52
04/20/21,55.29,21782050,-1.19,-2.11,-2.11,55.29,-0.75,56.47,56.47,54.78,-0.75
04/19/21,56.48,21123330,-0.18,-0.32,-0.32,56.48,1.38,56.75,57.14,55.96,1.38
04/16/21,56.66,22752000,-0.32,-0.56,-0.56,56.66,1.71,57.36,57.68,56.44,1.71
04/15/21,56.98,23250270,-0.34,-0.59,-0.59,56.98,2.28,57.42,57.42,56.78,2.28
04/14/21,57.32,28051130,1.61,2.89,2.89,57.32,2.89,56.41,58.01,56.25,2.89
04/13/21,55.71,19370640,,,,55.71,,55.30,55.98,55.09,
